0,1
Datasets/IAM_Sentences/sentences/a01/a01-014x/a01-014x-s04-01.png,"chief aide , Mr. Julius Greenfield , telephoned"
Datasets/IAM_Sentences/sentences/g06/g06-047k/g06-047k-s00-00.png,"This remarkable man of medicine , whom Sir"
Datasets/IAM_Sentences/sentences/g06/g06-018g/g06-018g-s00-00.png,"When the sailing season was past , he sent Pearl back to"
Datasets/IAM_Sentences/sentences/c03/c03-007a/c03-007a-s00-01.png,taken a town in the industrial North of England
Datasets/IAM_Sentences/sentences/c03/c03-096b/c03-096b-s02-02.png,"because of their odd accents , they act oddly"
Datasets/IAM_Sentences/sentences/g06/g06-050j/g06-050j-s01-01.png,patient and his symptoms .
Datasets/IAM_Sentences/sentences/g06/g06-050f/g06-050f-s02-02.png,"character , even-tempered and sedate , not easily irritated , patient and"
Datasets/IAM_Sentences/sentences/h07/h07-033a/h07-033a-s02-00.png,Too
Datasets/IAM_Sentences/sentences/g06/g06-011j/g06-011j-s04-01.png,"a gay , lively people , and what a busy town ."
Datasets/IAM_Sentences/sentences/f07/f07-028b/f07-028b-s00-04.png,and intellect .
Datasets/IAM_Sentences/sentences/a01/a01-026x/a01-026x-s02-02.png,"Central African Federation , went to Chequers"
Datasets/IAM_Sentences/sentences/g06/g06-050i/g06-050i-s02-04.png,cured . '
Datasets/IAM_Sentences/sentences/c03/c03-021b/c03-021b-s02-02.png,someone to love you while you are looking for
Datasets/IAM_Sentences/sentences/g06/g06-026l/g06-026l-s01-01.png,Italian who is perhaps the best Valet de Chambre that
Datasets/IAM_Sentences/sentences/a01/a01-077u/a01-077u-s02-00.png,President Kennedy
Datasets/IAM_Sentences/sentences/f07/f07-084b/f07-084b-s02-01.png,"noble dish is , A sort of soup , or broth , or brew ,"
Datasets/IAM_Sentences/sentences/g06/g06-018n/g06-018n-s01-01.png,"was ' suffering as usual ' , but"
Datasets/IAM_Sentences/sentences/c03/c03-000a/c03-000a-s01-04.png,this unity of conception and control are
Datasets/IAM_Sentences/sentences/h07/h07-040b/h07-040b-s02-02.png,high in some cases with large paved areas
Datasets/IAM_Sentences/sentences/g06/g06-042p/g06-042p-s01-01.png,"be on the point of death , the new German curative"
Datasets/IAM_Sentences/sentences/a01/a01-082u/a01-082u-s03-01.png,in personality last night dominated
Datasets/IAM_Sentences/sentences/g06/g06-011h/g06-011h-s03-00.png,Vesuvius seems to be tired ; he is
Datasets/IAM_Sentences/sentences/g06/g06-050a/g06-050a-s02-04.png,"persevering , ' but he appears to despair of ever"
Datasets/IAM_Sentences/sentences/g06/g06-037l/g06-037l-s00-01.png,all may go well .
Datasets/IAM_Sentences/sentences/c03/c03-016b/c03-016b-s02-01.png,"learns sex is something sordid , and when she"
Datasets/IAM_Sentences/sentences/g06/g06-037b/g06-037b-s03-02.png,to which he had been subjected ever
Datasets/IAM_Sentences/sentences/k07/k07-067a/k07-067a-s01-01.png,shaking hands .
Datasets/IAM_Sentences/sentences/g06/g06-011h/g06-011h-s01-00.png,He told Cloncurry that he enjoyed it as much as
Datasets/IAM_Sentences/sentences/c03/c03-007f/c03-007f-s01-04.png,"head-stones in the churchyard , "" sacred to"
Datasets/IAM_Sentences/sentences/a01/a01-003x/a01-003x-s01-03.png,should not now put forward nominees .
Datasets/IAM_Sentences/sentences/g06/g06-037j/g06-037j-s00-01.png,prophet & that all may go well .
Datasets/IAM_Sentences/sentences/c03/c03-096d/c03-096d-s02-02.png,"accents , they act oddly like the queer"
Datasets/IAM_Sentences/sentences/a01/a01-117u/a01-117u-s02-01.png,Mr. Brown swung his attack directly to
Datasets/IAM_Sentences/sentences/g06/g06-037h/g06-037h-s00-01.png,& that all may go well .
Datasets/IAM_Sentences/sentences/g06/g06-031i/g06-031i-s04-03.png,"House upon a dissolution , which must be had , will be a"
Datasets/IAM_Sentences/sentences/a01/a01-087u/a01-087u-s00-01.png,led Labour's attack on the higher health
Datasets/IAM_Sentences/sentences/a01/a01-068u/a01-068u-s01-01.png,Americans say Germany is having it too
Datasets/IAM_Sentences/sentences/f07/f07-046a/f07-046a-s02-04.png,of it in almost any provision shop .
Datasets/IAM_Sentences/sentences/g06/g06-037b/g06-037b-s02-02.png,Anglesey's unceasing search for an effective
Datasets/IAM_Sentences/sentences/g06/g06-018f/g06-018f-s02-00.png,The journey has been against
Datasets/IAM_Sentences/sentences/f07/f07-084b/f07-084b-s01-01.png,about Bouillabaisse and sang -
Datasets/IAM_Sentences/sentences/g06/g06-026k/g06-026k-s01-01.png,an Italian who is perhaps the best Valet de
Datasets/IAM_Sentences/sentences/f07/f07-039a/f07-039a-s01-03.png,traveller occasionally encounters a certain
Datasets/IAM_Sentences/sentences/c03/c03-021d/c03-021d-s00-01.png,an old man .
Datasets/IAM_Sentences/sentences/g06/g06-050g/g06-050g-s01-00.png,In doing so he
Datasets/IAM_Sentences/sentences/a01/a01-063x/a01-063x-s01-03.png,Washington next week .
Datasets/IAM_Sentences/sentences/h07/h07-040b/h07-040b-s01-00.png,As in the
Datasets/IAM_Sentences/sentences/a01/a01-132x/a01-132x-s00-00.png,""" That cannot continue without either development"
Datasets/IAM_Sentences/sentences/k07/k07-063a/k07-063a-s02-02.png,"dying , but he went on living in an ocean of"
Datasets/IAM_Sentences/sentences/g06/g06-018f/g06-018f-s01-01.png,"was ' suffering as usual ' , but hoped , he told Arthur , ' to find this"
Datasets/IAM_Sentences/sentences/g06/g06-031k/g06-031k-s03-00.png,"Personally I am indifferent , but I really"
Datasets/IAM_Sentences/sentences/f07/f07-021a/f07-021a-s01-04.png,his birthright to him for a mess of pottage - and
Datasets/IAM_Sentences/sentences/g06/g06-018b/g06-018b-s02-00.png,The journey has been against
Datasets/IAM_Sentences/sentences/g06/g06-050i/g06-050i-s02-03.png,"and persevering , ' but he appears to despair of ever being"
Datasets/IAM_Sentences/sentences/g06/g06-047m/g06-047m-s00-05.png,unorthodox medical men in the cities of
Datasets/IAM_Sentences/sentences/g06/g06-018m/g06-018m-s02-00.png,The journey
Datasets/IAM_Sentences/sentences/g06/g06-031k/g06-031k-s04-05.png,"mass of Radicalism , & then God knows what"
Datasets/IAM_Sentences/sentences/f07/f07-028b/f07-028b-s01-00.png,A remarkable peculiarity in
Datasets/IAM_Sentences/sentences/g06/g06-031m/g06-031m-s04-03.png,"Ultratoryism , that the Commons House upon a"
Datasets/IAM_Sentences/sentences/g06/g06-047j/g06-047j-s00-03.png,"upon earth than a human being ' , had"
Datasets/IAM_Sentences/sentences/g06/g06-031p/g06-031p-s04-01.png,fear that the exasperation of the People will be so great
Datasets/IAM_Sentences/sentences/c03/c03-021e/c03-021e-s01-03.png,"child as much as to the expectant mother ,"
Datasets/IAM_Sentences/sentences/c03/c03-094f/c03-094f-s00-01.png,"tively pushing , Miss Sheila Allen his wife ,"
Datasets/IAM_Sentences/sentences/h07/h07-071a/h07-071a-s01-02.png,expansion of existing industry and the introduction
Datasets/IAM_Sentences/sentences/g06/g06-011e/g06-011e-s04-01.png,"lively people , and what a busy town ."
Datasets/IAM_Sentences/sentences/c03/c03-087e/c03-087e-s00-02.png,generate a melodramatic inevitability
Datasets/IAM_Sentences/sentences/a01/a01-020x/a01-020x-s02-00.png,These
Datasets/IAM_Sentences/sentences/g06/g06-037b/g06-037b-s00-00.png,"God grant , however , that I may be a"
Datasets/IAM_Sentences/sentences/a01/a01-122u/a01-122u-s01-01.png,full inquiry into the cost of drugs and
Datasets/IAM_Sentences/sentences/a01/a01-043u/a01-043u-s04-00.png,One of his tasks will
Datasets/IAM_Sentences/sentences/a01/a01-122u/a01-122u-s01-02.png,"the pharmaceutical industry . """
Datasets/IAM_Sentences/sentences/c03/c03-081b/c03-081b-s01-03.png,"the longest and most exacting role , that of the"
Datasets/IAM_Sentences/sentences/g06/g06-026k/g06-026k-s03-01.png,"heard of the fall of the Whigs , and the temporary"
Datasets/IAM_Sentences/sentences/f07/f07-046b/f07-046b-s02-04.png,in almost any provision shop .
Datasets/IAM_Sentences/sentences/f07/f07-084b/f07-084b-s02-02.png,A hotch-potch of all sorts of fishes That Greenwich
Datasets/IAM_Sentences/sentences/g06/g06-047n/g06-047n-s00-00.png,"This remarkable man of medicine , whom Sir"
Datasets/IAM_Sentences/sentences/c03/c03-081c/c03-081c-s01-01.png,"Johnstone makes her few brief scenes effective , and"
Datasets/IAM_Sentences/sentences/g06/g06-050m/g06-050m-s02-04.png,"sedate , not easily irritated , patient and"
Datasets/IAM_Sentences/sentences/c03/c03-094f/c03-094f-s00-02.png,"always palely appealing , Mr. James Maxwell ,"
Datasets/IAM_Sentences/sentences/a01/a01-072u/a01-072u-s01-01.png,answer is the once-and-for-all cash
Datasets/IAM_Sentences/sentences/c03/c03-096a/c03-096a-s02-04.png,tradition .
Datasets/IAM_Sentences/sentences/g06/g06-045n/g06-045n-s00-05.png,extraordinary success in France and
Datasets/IAM_Sentences/sentences/a01/a01-014u/a01-014u-s03-00.png,"demonstrations . """
Datasets/IAM_Sentences/sentences/f07/f07-019b/f07-019b-s00-04.png,delicacy - sought inspiration at last from
Datasets/IAM_Sentences/sentences/g06/g06-050d/g06-050d-s02-01.png,"Anglesey a strong , energetic man with a gentle and"
Datasets/IAM_Sentences/sentences/g06/g06-047r/g06-047r-s00-01.png,Burdett described to Anglesey a year or two later as
Datasets/IAM_Sentences/sentences/a01/a01-102u/a01-102u-s03-00.png,We
Datasets/IAM_Sentences/sentences/a01/a01-003u/a01-003u-s02-00.png,He believes that the
Datasets/IAM_Sentences/sentences/g06/g06-026a/g06-026a-s02-01.png,one word of English . '
Datasets/IAM_Sentences/sentences/a01/a01-058u/a01-058u-s02-00.png,And he indicated that his Government
Datasets/IAM_Sentences/sentences/g07/g07-000a/g07-000a-s01-07.png,"CONCURRENCE , WHILE ' GENERAL ADAM WAS AT"
Datasets/IAM_Sentences/sentences/a01/a01-043x/a01-043x-s02-00.png,It has aroused strong opposition from the anti-Negro
Datasets/IAM_Sentences/sentences/a01/a01-077u/a01-077u-s03-01.png,military aides to come up with the answer
Datasets/IAM_Sentences/sentences/g06/g06-042r/g06-042r-s01-03.png,had been brought to his notice .
Datasets/IAM_Sentences/sentences/g06/g06-047a/g06-047a-s01-02.png,in # May 1834 .
Datasets/IAM_Sentences/sentences/g06/g06-050b/g06-050b-s00-01.png,"master at Ko""then , near Leipzig , asking for"
Datasets/IAM_Sentences/sentences/c03/c03-087f/c03-087f-s01-01.png,or not the attempt succeeded if we had a
Datasets/IAM_Sentences/sentences/g06/g06-011l/g06-011l-s05-01.png,man was a priest : here the priest is 1superceded by the
Datasets/IAM_Sentences/sentences/f07/f07-032b/f07-032b-s02-02.png,and it is the opinion of Bassius that
Datasets/IAM_Sentences/sentences/g06/g06-011m/g06-011m-s01-01.png,much as his health permitted him to enjoy anything .
Datasets/IAM_Sentences/sentences/g06/g06-047d/g06-047d-s00-03.png,had an increasing number of disciples among unorthodox
Datasets/IAM_Sentences/sentences/g06/g06-037h/g06-037h-s03-00.png,None of the numerous conventional
Datasets/IAM_Sentences/sentences/c03/c03-007d/c03-007d-s01-00.png,The shabby
Datasets/IAM_Sentences/sentences/c03/c03-094a/c03-094a-s00-09.png,suitably gaudy colour .
Datasets/IAM_Sentences/sentences/g06/g06-045r/g06-045r-s00-04.png,"and Italy , and that he himself was being treated under"
Datasets/IAM_Sentences/sentences/c03/c03-007c/c03-007c-s01-04.png,"churchyard , "" sacred to the memory of """
Datasets/IAM_Sentences/sentences/c03/c03-081e/c03-081e-s01-04.png,mance of rare intelligence and restrained
Datasets/IAM_Sentences/sentences/g06/g06-042h/g06-042h-s01-00.png,"As early as 1830 , when"
Datasets/IAM_Sentences/sentences/g06/g06-045r/g06-045r-s00-06.png,Dr. Samuel Hahnemann .
Datasets/IAM_Sentences/sentences/g06/g06-037g/g06-037g-s00-01.png,& that all may go well .
Datasets/IAM_Sentences/sentences/g06/g06-018f/g06-018f-s00-00.png,"When the sailing season was past , he sent Pearl back to"
Datasets/IAM_Sentences/sentences/h07/h07-066b/h07-066b-s01-04.png,"total population , has been and still is below the"
Datasets/IAM_Sentences/sentences/g06/g06-026e/g06-026e-s03-03.png,Duke of Wellington .
Datasets/IAM_Sentences/sentences/g06/g06-037i/g06-037i-s02-00.png,While he was in Naples there had opened a new chapter
Datasets/IAM_Sentences/sentences/g07/g07-022b/g07-022b-s01-00.png,I have today seen Count Gamba - which was very
Datasets/IAM_Sentences/sentences/g06/g06-031l/g06-031l-s02-01.png,infatuation !
Datasets/IAM_Sentences/sentences/g06/g06-037p/g06-037p-s02-01.png,in the history of Anglesey's unceasing search for an
Datasets/IAM_Sentences/sentences/g06/g06-047o/g06-047o-s00-01.png,Sir Francis Burdett described to Anglesey
Datasets/IAM_Sentences/sentences/g06/g06-026g/g06-026g-s02-01.png,he has not one word of English . '
Datasets/IAM_Sentences/sentences/c03/c03-000c/c03-000c-s01-01.png,"directed by Mr. Tony Richardson , who is also part-"
Datasets/IAM_Sentences/sentences/g06/g06-042n/g06-042n-s00-02.png,found for the 6tic douloureux .
Datasets/IAM_Sentences/sentences/h07/h07-025a/h07-025a-s00-00.png,The figures for Corby and Peterlee ( where the
Datasets/IAM_Sentences/sentences/g06/g06-018k/g06-018k-s02-01.png,"journey has been against me , as there has been"
Datasets/IAM_Sentences/sentences/g06/g06-045c/g06-045c-s00-03.png,it was being cultivated with extraordinary success in
Datasets/IAM_Sentences/sentences/a01/a01-058x/a01-058x-s03-00.png,He did not mention personal
Datasets/IAM_Sentences/sentences/g06/g06-011i/g06-011i-s01-00.png,He told Cloncurry that he enjoyed it as much as his
Datasets/IAM_Sentences/sentences/g07/g07-079a/g07-079a-s00-02.png,her practically all his money caused it to
Datasets/IAM_Sentences/sentences/g06/g06-026r/g06-026r-s01-01.png,Italian who is perhaps the best Valet de Chambre that
Datasets/IAM_Sentences/sentences/g06/g06-011k/g06-011k-s02-00.png,"' The Pearl ' , he wrote , ' is arrived , which"
Datasets/IAM_Sentences/sentences/g06/g06-031l/g06-031l-s04-02.png,"great at the return of Ultratoryism , that the Commons"
Datasets/IAM_Sentences/sentences/g06/g06-045a/g06-045a-s00-07.png,Dr. Samuel Hahnemann .
Datasets/IAM_Sentences/sentences/c03/c03-096e/c03-096e-s01-02.png,the author in spite of the ineffectuality with
Datasets/IAM_Sentences/sentences/g07/g07-028a/g07-028a-s00-06.png,preyed upon his thoughts .
Datasets/IAM_Sentences/sentences/c03/c03-000a/c03-000a-s01-00.png,It has been produced
Datasets/IAM_Sentences/sentences/c03/c03-081e/c03-081e-s00-03.png,in our minds about her if she remained
Datasets/IAM_Sentences/sentences/g06/g06-047c/g06-047c-s01-00.png,One of these was the
Datasets/IAM_Sentences/sentences/a01/a01-014x/a01-014x-s01-00.png,Said Mr. Nkumbula last night :
Datasets/IAM_Sentences/sentences/g07/g07-022a/g07-022a-s00-01.png,and wrote to Lady Byron after she had
Datasets/IAM_Sentences/sentences/f07/f07-042b/f07-042b-s01-00.png,The visitor is told
Datasets/IAM_Sentences/sentences/a01/a01-102u/a01-102u-s00-02.png,anybody supporting the increased charges is a
Datasets/IAM_Sentences/sentences/g07/g07-000b/g07-000b-s01-04.png,"and Sir Frederick Stoven , but with their perfect con-"
Datasets/IAM_Sentences/sentences/g07/g07-022a/g07-022a-s02-00.png,The unfortunate
Datasets/IAM_Sentences/sentences/f07/f07-019a/f07-019a-s00-01.png,procession of dishes from those mammoth kitchens
Datasets/IAM_Sentences/sentences/g06/g06-011p/g06-011p-s00-00.png,By the end of the month he still delighted in Naples .
Datasets/IAM_Sentences/sentences/g06/g06-011p/g06-011p-s01-02.png,permitted him to enjoy anything .
Datasets/IAM_Sentences/sentences/a01/a01-082u/a01-082u-s01-03.png,in nuclear development .
Datasets/IAM_Sentences/sentences/g06/g06-026a/g06-026a-s01-02.png,de Chambre that ever was .
Datasets/IAM_Sentences/sentences/a01/a01-072u/a01-072u-s00-00.png,These support costs are a big drain on
Datasets/IAM_Sentences/sentences/g06/g06-042f/g06-042f-s00-00.png,"Nor is this to be wondered at , for even today , in the 1960s ,"
Datasets/IAM_Sentences/sentences/g06/g06-050h/g06-050h-s02-01.png,"a strong , energetic man with a gentle and charming"
Datasets/IAM_Sentences/sentences/c03/c03-021e/c03-021e-s01-04.png,who acts as a protector and comforter to
Datasets/IAM_Sentences/sentences/g06/g06-011k/g06-011k-s05-04.png,very fine . '
Datasets/IAM_Sentences/sentences/g06/g06-050r/g06-050r-s00-01.png,"at Ko""then , near Leipzig , asking for advice ."
Datasets/IAM_Sentences/sentences/g06/g06-011f/g06-011f-s03-01.png,fast ... .
Datasets/IAM_Sentences/sentences/g06/g06-018b/g06-018b-s01-00.png,In late
Datasets/IAM_Sentences/sentences/f07/f07-028a/f07-028a-s00-03.png,and intellect .
Datasets/IAM_Sentences/sentences/a01/a01-014x/a01-014x-s04-02.png,his chief a report on his talks with Mr.
Datasets/IAM_Sentences/sentences/a01/a01-132u/a01-132u-s01-02.png,claimed was underpinning - not undermining -
Datasets/IAM_Sentences/sentences/g06/g06-011i/g06-011i-s04-01.png,"lively people , and what a busy town ."
Datasets/IAM_Sentences/sentences/a01/a01-049u/a01-049u-s01-01.png,"Committee , which is headed by another"
Datasets/IAM_Sentences/sentences/g06/g06-011o/g06-011o-s05-04.png,troops are very fine . '
Datasets/IAM_Sentences/sentences/g06/g06-037b/g06-037b-s00-01.png,false prophet & that all may go well .
Datasets/IAM_Sentences/sentences/a01/a01-030u/a01-030u-s04-00.png,He said Britain had an obligation to consult
Datasets/IAM_Sentences/sentences/g06/g06-026j/g06-026j-s01-00.png,It so happens that
Datasets/IAM_Sentences/sentences/g06/g06-011a/g06-011a-s03-01.png,# he is going out fast ... .
Datasets/IAM_Sentences/sentences/c03/c03-087c/c03-087c-s00-04.png,mable desolation .
Datasets/IAM_Sentences/sentences/g06/g06-026c/g06-026c-s02-00.png,But he has not one word of English . '
Datasets/IAM_Sentences/sentences/f07/f07-042b/f07-042b-s01-01.png,that they restore the hair of the bald
Datasets/IAM_Sentences/sentences/f07/f07-039b/f07-039b-s00-01.png,herbs and flowers proved of sovereign
Datasets/IAM_Sentences/sentences/f07/f07-028a/f07-028a-s01-02.png,confine the resources of the table to the gratification
Datasets/IAM_Sentences/sentences/g06/g06-026d/g06-026d-s01-00.png,It so happens that I have
Datasets/IAM_Sentences/sentences/g06/g06-047j/g06-047j-s00-00.png,"This remarkable man of medicine , whom Sir"
